"","logFC","logCPM","PValue","FDR"
"YOR215C",1.17566399410965,6.89559957766077,5.54241238346252e-22,1.04109378009358e-20
"YKL100C",0.748693023384696,7.84382624746306,6.75021929756161e-22,1.26395720201494e-20
"YDL046W",0.673148551567754,8.13440429909265,7.19920834491821e-22,1.34377652293e-20
"YLR259C",-0.405056256561745,9.3381147957261,9.57143106685873e-22,1.78094835291205e-20
"YMR191W",1.5013604414516,6.3946973450691,9.92201558989915e-22,1.84039392618913e-20
"YLR417W",1.3689819676017,6.56434215169391,1.13198816331971e-21,2.09311686323836e-20
"YER073W",-0.755565821120375,8.71239144327033,1.28206522226366e-21,2.36323361997946e-20
"YER159C-A",3.71279599417806,6.01022221063107,1.35908935682417e-21,2.48970022425034e-20
"YMR051C",3.71279599417806,6.01022221063107,1.35908935682417e-21,2.48970022425034e-20
"YIL094C",-0.743625352600088,7.66793202128806,1.60919748571021e-21,2.93877207498373e-20
"YIR035C",-1.07796180337037,6.66714831649312,1.77624915447862e-21,3.23386653755385e-20
"YNL302C",-0.337423685237746,10.2026451669917,1.80222952671035e-21,3.2711018740936e-20
"YOR222W",0.834971250851995,7.63698458039638,2.42096742641735e-21,4.38069243489648e-20
"YBR023C",0.892185539840666,7.59878473827469,2.43172727159849e-21,4.38674703233179e-20
"YGR032W",-0.710371909842758,7.89456246547575,2.48004206876697e-21,4.46030666288577e-20
"YMR195W",-1.12158226878321,6.5364870392917,2.64816008479298e-21,4.74823127930911e-20
"YLR061W",-0.339409950782754,9.93277923491377,3.07160598618515e-21,5.4908436919207e-20
"YLR213C",2.19746051953509,5.19942013350435,3.3786254042668e-21,6.02148389067671e-20
"YDR502C",-0.680108176162938,7.98414433542672,3.4325042105913e-21,6.0991373615822e-20
"YML055W",1.86993943577848,5.71495999480387,3.90927427200557e-21,6.92550175672364e-20
"YPR173C",0.754725842491683,7.73016951070468,4.55672779356644e-21,8.04840547896496e-20
"YLR330W",0.50955744465498,8.86911763920332,4.65510274663848e-21,8.19769135472021e-20
"YNR034W-A",-1.59671544505215,5.40475563316601,7.57482325405677e-21,1.32997712742593e-19
"YBR199W",0.619016038803254,8.25613109071044,8.151479523893e-21,1.42699125274778e-19
"YDR096W",0.744099477384963,7.83752684592354,8.23729231727537e-21,1.43775984192679e-19
"YJR027W",-1.89850943144818,6.50118110158328,8.84422589388037e-21,1.53915542982618e-19
"YJR016C",-0.461543710096927,9.58070802912368,1.0255962592598e-20,1.77960500470387e-19
"YER160C",-2.97068276041525,7.01323692421552,1.14837076611038e-20,1.98681573774126e-19
"YEL046C",-0.56050551925738,8.34007962695673,1.16789786927805e-20,2.01470894825604e-19
"YDL147W",0.726393772390947,7.95389465172328,1.29459250043451e-20,2.2267743677532e-19
"YPL053C",0.964214170236583,7.23787812791024,1.34417165967679e-20,2.30535180008915e-19
"YBL084C",1.48567186610038,6.13413270546381,1.39296053589491e-20,2.3821235522804e-19
"YOL048C",1.3083083180605,6.4746374902582,1.52191226610003e-20,2.5951454981308e-19
"YNL192W",0.506183338662614,8.74192905271794,1.58482003900602e-20,2.69464947436742e-19
"YBL005W-B",-1.97879975891843,7.21374744355777,1.62823987613717e-20,2.76054307939932e-19
"YGR243W",1.27121050663661,6.80406866479544,1.79388448742417e-20,3.0326898605968e-19
"YLR260W",1.42582462428777,6.05622232346464,1.86845577838631e-20,3.14975864407743e-19
"YNL219C",1.09296390391909,6.93296715045727,1.9216066828198e-20,3.23015532450136e-19
"YJR117W",0.817863835877857,7.51342028192472,2.10702893255796e-20,3.53181025324233e-19
"YKR100C",1.18052874370838,6.68323026527431,2.12039385147861e-20,3.54417243480195e-19
"YHL033C",-0.363647001879387,9.55540678514572,2.21630608771528e-20,3.69405158338347e-19
"YLR312C",2.18357646299575,5.14293939807474,2.36403625191905e-20,3.92921418612501e-19
"YPL131W",-0.244889373096317,11.2423146076773,2.79667785665804e-20,4.63527811704359e-19
"YNL268W",0.707504012050998,8.07922407094818,2.91087438025917e-20,4.81107366145071e-19
"YGR038C-B",-2.88976554772479,7.35975967886535,2.95807782709143e-20,4.87547256348188e-19
"YDR134C",-0.454761035605726,9.35343644113343,3.33867638310386e-20,5.48748559967376e-19
"YDL173W",0.774082745645608,7.78642007131432,3.84996634437384e-20,6.31031879768975e-19
"YHR006W",0.989166687078997,7.18687559253639,4.22243066036451e-20,6.90169122026984e-19
"YJR139C",0.572990454919507,8.84324069633592,4.40342508030327e-20,7.17770418737037e-19
"YER021W",0.764731829384465,7.87340315544937,6.19762628310614e-20,1.0074547999214e-18
"YML048W",0.545365284721425,8.52488487796322,6.95499775563949e-20,1.12747182794846e-18
"YIL077C",1.21567375875031,6.51610406109675,7.22573516700006e-20,1.16816051866501e-18
"YER079W",1.38525668725748,6.42357118550416,7.44098384858542e-20,1.19968123793133e-18
"YFR052W",0.843809830632466,7.49989135570658,7.69851384817618e-20,1.23743828582181e-18
"YOR047C",1.37539256881426,6.34428094255001,7.71699725313923e-20,1.23743828582181e-18
"YER088C",0.455376849961072,9.01810166333998,8.16629548588527e-20,1.30594514567522e-18
"YNL156C",0.98205513107752,7.06752814306368,9.01405687570824e-20,1.43763273675379e-18
"YOR239W",0.776892783651042,7.7721968717618,9.5095789286451e-20,1.51258544410734e-18
"YNL136W",1.28870665627533,6.57271252992263,1.05080916445386e-19,1.6669270311189e-18
"YDR351W",1.24121830814681,6.46471857299315,1.13676803334497e-19,1.79846429232679e-18
"YMR244C-A",1.62456877071953,5.86901671812167,1.30202126451738e-19,2.05441595257315e-18
"YPL020C",1.3782025033217,6.34655731359841,1.32946027008728e-19,2.09213202609214e-18
"YGR038C-A",6.33513486015791,4.59207888435139,1.55938986340897e-19,2.44745618615143e-18
"YDL010W",1.52469934878854,6.07227645546522,1.76792290705418e-19,2.76740736535438e-18
"YER136W",0.581075845053119,8.30772749190359,1.78185339594169e-19,2.78185396933693e-18
"YML007W",0.7439824759109,7.68211424518209,1.88477794952314e-19,2.93479766508643e-18
"YDR100W",1.34050120123623,6.13493461017254,1.9797124630868e-19,3.07452982784373e-18
"YBR056W-A",-1.95598174131354,5.08247105187374,2.04235883283266e-19,3.16351759525415e-18
"YDL124W",-0.617589017550153,8.19298570751345,2.1744748589743e-19,3.35936494531356e-18
"YJR001W",0.782030815611731,7.53094565398436,2.22656180332439e-19,3.43087661204959e-18
"YBL050W",0.909412160840978,7.29345609909449,2.30502054429167e-19,3.54254715859061e-18
"YGR096W",1.61972853284338,5.67663087663972,2.42620853227465e-19,3.71913883043241e-18
"YDR071C",0.889581235554371,7.33636209161425,2.58290824376896e-19,3.94911319854804e-18
"YDR032C",0.521593451429405,8.56964633196661,2.73815982539306e-19,4.17569373372441e-18
"YLR093C",0.873097533780266,7.36130858309529,3.50095995910208e-19,5.32523909460334e-18
"YML085C",0.580360042206422,8.33350216780438,4.36894566561624e-19,6.62847474447469e-18
"YDR481C",-0.673882251088215,7.92846928271347,4.48316551235293e-19,6.78437093007475e-18
"YDL206W",1.62964123669074,5.66206050972085,4.50047662554594e-19,6.79319392687635e-18
"YAR002C-A",0.876143572990933,7.53141230951119,4.61010432474665e-19,6.94096368690228e-18
"YBR241C",1.07502424386356,6.93312890903816,5.41134229902685e-19,8.12662750846241e-18
"YPR080W",-0.267307177176274,13.2668322232337,6.0245196162973e-19,9.0245778657294e-18
"YLL061W",1.13527054451482,6.86482212828677,7.14170344392164e-19,1.06710755751728e-17
"YBR203W",1.13338197797595,6.8102528038812,7.57201804253699e-19,1.12855493092422e-17
"YIR042C",2.27178406309298,5.02259326171487,7.64277657530095e-19,1.13623891949889e-17
"YDR259C",2.31277161104387,4.89131889804295,8.67629876111408e-19,1.28665813958677e-17
"YKR096W",1.05335543054016,6.8750715116139,1.08145584916504e-18,1.59974356487739e-17
"YOR327C",0.746638140063367,7.68737395253957,1.16251237076615e-18,1.71535802938237e-17
"YDR366C",0.913379087802362,7.55435685110248,1.2741692366222e-18,1.8754376549984e-17
"YDL074C",1.16028383109449,6.64163717325093,1.29941145582251e-18,1.90784555436769e-17
"YPR075C",0.721540162269326,7.88751477865354,1.98954932093731e-18,2.91390181484804e-17
"YPL237W",0.508412954287906,8.57726530406124,2.01184022920224e-18,2.93927373733078e-17
"YHR080C",1.0245937940089,6.86750991280524,2.14049371710739e-18,3.11953234584346e-17
"YIL111W",1.1071577632335,6.74345700118244,2.15787415106768e-18,3.1371354672893e-17
"YNL100W",1.08632816071728,6.6623928139454,2.24814473629379e-18,3.26036088349274e-17
"YJL190C",-0.300364148367369,9.99822479401773,2.26775254078399e-18,3.28075593736403e-17
"YFR030W",1.10966272890268,6.79235044717371,2.27980454254732e-18,3.29014718981768e-17
"YDR089W",-1.67564473467301,5.69585070078045,2.51489146105879e-18,3.62058704989899e-17
"YBR014C",1.45604870770752,6.15512406033808,2.52651995841894e-18,3.62849965872934e-17
"YLL043W",0.594735363623805,8.24592103687848,2.61405517929856e-18,3.74512457528077e-17
"YIL026C",1.52718717902428,5.75092636769056,2.75094217512478e-18,3.9317209783124e-17
"YBR089C-A",0.830308764367768,7.3664418305226,3.16780175729241e-18,4.51659831274679e-17
"YLR027C",0.42794564548564,9.02238806020735,3.203079302286e-18,4.54756069483798e-17
"YDR158W",0.421710692438582,9.22600999465814,3.20657269094872e-18,4.54756069483798e-17
"YDL035C",1.06557679962092,6.97326734672255,3.21257456556072e-18,4.54756069483798e-17
"YLR043C",0.650412620202002,8.01128371827713,3.58846374400155e-18,5.06752743991817e-17
"YBR177C",0.835350957487895,7.53006711743461,4.1077359099234e-18,5.78701747119446e-17
"YOL110W",1.23478696748581,6.72507463201403,4.82493522259137e-18,6.78126881521927e-17
"YOL051W",0.836449880491793,7.36631862204592,5.30952098899063e-18,7.44465300754919e-17
"YGR027W-A",3.0178462557959,6.4055405698455,5.46294869593072e-18,7.64167078813761e-17
"YJR134C",0.971898457503444,6.97426922541702,5.54990202774184e-18,7.74499299484633e-17
"YLR153C",0.448786574374036,9.13380934652733,5.88098212011974e-18,8.18771087170553e-17
"YEL012W",1.00786205892676,6.85504085073143,6.12803607051404e-18,8.51164071108723e-17
"YHR199C",0.78733805654202,7.5308839606035,6.3056058217278e-18,8.73776806725138e-17
"YAL054C",1.5065297300909,5.94039788917311,7.13029463861092e-18,9.85746574221047e-17
"YHR025W",-0.609095750987326,8.12105262916345,7.5653306665073e-18,1.04345131826862e-16
"YNL188W",1.77742937988963,5.61328856513173,7.85242803372931e-18,1.08053062036224e-16
"YPR072W",0.97112664421067,7.13452314101398,8.01015766437279e-18,1.09967756148709e-16
"YBR159W",0.704697375948658,7.72764367472705,8.10651802741352e-18,1.11033025852328e-16
"YLR340W",-0.169136209060584,11.6277889589627,8.28377677934194e-18,1.13198861901539e-16
"YBL040C",1.03193841975564,6.80136658890714,8.33624203295064e-18,1.13653327440021e-16
"YKR042W",0.208278668571775,11.0285677553592,9.50568639581603e-18,1.29299187135732e-16
"YMR050C",-7.9990145623863,3.43155192585646,1.03236171218452e-17,1.40102849793482e-16
"YLR151C",1.65407282745897,5.85303523163253,1.11476653812248e-17,1.50939899452419e-16
"YOL006C",1.23155801943407,6.24425784175965,1.11893778373833e-17,1.51158786903646e-16
"YDR348C",0.690786678086852,7.74684531477337,1.20955004104555e-17,1.63027507810171e-16
"YDL014W",-0.41086886627464,9.16162594866759,1.31310346000773e-17,1.76582572110584e-16
"YPR061C",1.92659247997857,5.45327133468249,1.37915835586086e-17,1.85044897769359e-16
"YGR289C",1.2873548617207,6.69482111046137,1.48152896694755e-17,1.98330472792503e-16
"YOR062C",1.269209050177,6.23670156869856,1.53892726321887e-17,2.05549268994719e-16
"YPR052C",0.652455537259239,7.8449943778281,1.91286012934103e-17,2.54918769939434e-16
"YKL067W",0.603406067952169,8.03980951730238,2.05691737981987e-17,2.73500677222341e-16
"YLR378C",0.547080331989158,8.31095966235436,2.4609678590914e-17,3.26492081216229e-16
"YER146W",1.07827888506834,6.70543037770719,2.55145084738318e-17,3.37739030513787e-16
"YNL220W",-0.602099218251545,7.86900854764437,2.58066584338674e-17,3.40843745431236e-16
"YPR057W",1.4877850845405,5.92535568775176,2.60465110035839e-17,3.43245446788878e-16
"YCR004C",0.537091440772002,8.39905390946962,2.74942866576718e-17,3.61519320340986e-16
"YCL049C",0.893511904398174,7.13807264399901,3.11049957366147e-17,4.08089267790574e-16
"YDR052C",1.12642966529412,6.75009811410731,3.33675373114501e-17,4.36804686442146e-16
"YLR227W-B",-2.40198207237601,8.03814844917427,3.4053264109438e-17,4.44797270939392e-16
"YKL209C",0.966521015375666,6.9447916508111,3.66833071834348e-17,4.78094996925955e-16
"YDR210W-A",7.7364688860263,3.85527498395117,3.99005404330057e-17,5.18882412619988e-16
"YPL028W",0.361021995131117,9.38631249764755,4.00761175300874e-17,5.20022779441945e-16
"YOR043W",0.796565550916489,7.3331528110685,4.02278844537138e-17,5.20849873769419e-16
"YBL099W",0.420302159305793,9.03009191686387,4.53272623238868e-17,5.85592600808817e-16
"YAR010C",3.15495674742327,5.85203643066907,5.03046499549272e-17,6.47070899528922e-16
"YPR137C-A",3.15495674742327,5.85203643066907,5.03046499549272e-17,6.47070899528922e-16
"YMR307W",-0.256540804470625,10.3014758788324,5.24390952107282e-17,6.73063180828371e-16
"YKL096W-A",-0.40607287992427,10.1545819650258,6.33682607060922e-17,8.11580083545341e-16
"YGR223C",1.06274286449887,6.84649916219714,7.04248093351049e-17,9.00007768543878e-16
"YKL063C",1.23821435117821,6.3429028547106,7.18326034176851e-17,9.16020505220781e-16
"YJL192C",0.941941142093339,6.93307363097953,7.8144904838462e-17,9.9437290737458e-16
"YDR174W",0.577203015875579,8.17722882573189,8.37294806200357e-17,1.06314879147801e-15
"YIL018W",-0.196986017755471,11.5411754914068,9.31225720905767e-17,1.17988492304056e-15
"YCL063W",1.29366811067064,6.08438501236091,9.94171178100502e-17,1.25694676513262e-15
"YAR071W",-2.75605346126723,5.91035033630732,1.34346703054335e-16,1.69494550527186e-15
"YCL009C",-0.405946465595193,9.21477621317612,1.36836869285286e-16,1.72268884161923e-15
"YIR039C",1.29988532663112,6.01752465253763,1.41197380782025e-16,1.77381083245698e-15
"YMR058W",0.4079299544923,9.04140291495902,1.53707906204131e-16,1.92688491739373e-15
"YKR071C",1.08287107697862,6.83990718087404,1.65496483111143e-16,2.07028052974341e-15
"YIL140W",1.02626507379552,6.72170854843583,1.70397994834315e-16,2.1270990199043e-15
"YFL049W",1.17672523030636,6.31813842853545,1.70977349123358e-16,2.12983784160612e-15
"YGR146C",1.03027546958221,6.76291015035665,1.71672232583751e-16,2.13076009465423e-15
"YOR330C",0.989913425901708,6.7918460669271,1.71771601343597e-16,2.13076009465423e-15
"YKL175W",0.788469883854839,7.37148706931821,1.73663137752789e-16,2.14971712569718e-15
"YMR250W",-0.772714927253808,7.14433924745218,1.74719575873939e-16,2.15827918673507e-15
"YKR098C",1.05258896574731,6.66997062982387,1.91506620403724e-16,2.36071806860173e-15
"YLR149C",0.997285547550255,6.84716674616179,1.99826341322774e-16,2.45815480583546e-15
"YHL034C",0.391139313610888,9.25163576052027,2.02401143443786e-16,2.48466299949561e-15
"YPR158C-D",-2.19152355602733,7.085889424258,2.128073918379e-16,2.60700069876781e-15
"YDR151C",1.14881601845986,6.28557288787782,2.15464725424433e-16,2.63410078581895e-15
"YJL106W",1.83224377455665,5.343938020925,2.16751549729647e-16,2.64436890670169e-15
"YMR200W",0.743349418102226,7.56784974748372,2.21769673624434e-16,2.70002296056745e-15
"YIL005W",0.98555937649331,6.76673896573384,2.22504731315037e-16,2.70340964104944e-15
"YLL060C",1.24754890558489,6.11693921181693,2.3015729293217e-16,2.79065717680256e-15
"YGR020C",0.623327484108504,7.87642751024991,3.01978438791316e-16,3.65400086365689e-15
"YLR050C",1.10564246198344,6.43194578916692,3.12498582044489e-16,3.77357981623927e-15
"YNL118C",0.721632210324967,7.47632819436237,3.51608964999555e-16,4.2372102767869e-15
"YIL123W",-0.493091551939509,8.7216389691175,3.5686347387524e-16,4.29179100593455e-15
"YOL052C-A",-2.37672689425777,4.48448932509422,3.65326580005788e-16,4.38465998761511e-15
"YNL112W",-0.518350698666293,8.30465260546592,3.97678950911473e-16,4.76329221162588e-15
"YBR111C",0.701616811116652,7.6522074570478,4.01252813348411e-16,4.79202564303113e-15
"YDL037C",-3.0957671930819,3.7706012217118,4.01697603336731e-16,4.79202564303113e-15
"YGR027W-B",-1.84922535724259,7.96454040264239,4.08588752467912e-16,4.86442585181617e-15
"YGR009C",0.813903008674644,7.37217904246984,4.23526678984411e-16,5.0321432922706e-15
"YGL255W",-1.04193473950184,6.53762332658026,4.51050495478271e-16,5.34842842033053e-15
"YDR517W",0.545624082275101,8.31786977784298,4.70830660512121e-16,5.57181003650044e-15
"YPR015C",2.43091746318036,4.58601780619605,4.83533751858355e-16,5.71071698552074e-15
"YLR345W",0.827238470725354,7.1635255649879,5.23326535167156e-16,6.16837272626307e-15
"YOR204W",-0.91438152309616,6.73625243337351,5.4660862272888e-16,6.42998652224012e-15
"YER017C",0.791606997879554,7.3780593956186,6.15399286519823e-16,7.22483646495594e-15
"YGL168W",1.27401281348314,6.30120559112689,6.26777210067261e-16,7.34384307320393e-15
"YBR244W",-1.88005587768755,4.53298116681694,7.26171418750151e-16,8.4916132109578e-15
"YPR010C",-0.651659661986598,7.55770534863567,7.70741392511821e-16,8.99502331260837e-15
"YOR061W",0.680806361567146,7.66800934402053,7.99318233142445e-16,9.31016926280285e-15
"YBR073W",0.950695561239579,6.88084459332699,8.05846507450674e-16,9.36776774967708e-15
"YMR071C",0.833901021293572,7.23843019344218,8.65019656697785e-16,1.00359241346682e-14
"YGR229C",0.693069645104397,7.54335332065305,9.34298949418491e-16,1.08184870522685e-14
"YHR175W",0.798813006665465,7.2938414004313,9.72590252450805e-16,1.1239876022952e-14
"YKL096W",-0.55346517805262,8.18045332870016,1.06681333392457e-15,1.2304745607859e-14
"YIL046W",1.08864621776018,6.87317994216887,1.21418822551338e-15,1.39773379968145e-14
"YGR274C",1.05697079787603,6.49093004605275,1.21996968289409e-15,1.40166225508434e-14
"YLR290C",1.62154529813482,5.38052513504141,1.32999975228787e-15,1.52511793300141e-14
"YNL173C",0.568014067553724,8.06207768877002,1.34747136069026e-15,1.54216403118071e-14
"YBL041W",0.495544917760646,8.6215586759219,1.63662872594117e-15,1.86948497517257e-14
"YDR219C",1.3744119181842,5.72731693077079,1.66367189734194e-15,1.89671418431064e-14
"YML038C",1.07143235648017,6.77095383283075,1.69857853157296e-15,1.93278637909947e-14
"YGR161W-C",1.25491823021636,6.05437588400229,1.72817621123474e-15,1.96269071821035e-14
"YIR034C",-0.988944635319744,6.39544641645758,1.73372644623878e-15,1.96522210390707e-14
"YBR043C",0.980334593362858,6.67963074011719,1.76711780857815e-15,1.99924207903574e-14
"YOL126C",0.518972172463562,8.40555282095064,1.80100604763892e-15,2.03369327936632e-14
"YDR002W",0.43162774690122,8.84845860082437,1.81564141721123e-15,2.04631433631216e-14
"YOR289W",1.33266174245672,5.78567888235508,2.11715804207469e-15,2.38160154656957e-14
"YDR037W",-0.330220231114269,9.55019590533233,2.16391033650948e-15,2.42957447080201e-14
"YOL120C",0.206674751838475,10.819756865055,2.21087594917427e-15,2.47760473319397e-14
